Date,United States: Nominal Effecive Exchange Rate,"United States: Stock Markets, US$","United States: Industrial Production, constant US$","United States: CPI Price,not seas.adj",United States: Real Effective Exchange Rate,Japan: Nominal Effecive Exchange Rate,"Japan: Stock Markets, US$","Japan: Industrial Production, constant US$","Japan: CPI Price,not seas.adj",Japan: Real Effective Exchange Rate,India: Nominal Effecive Exchange Rate,"India: Stock Markets, US$","India: Industrial Production, constant US$","India: CPI Price,not seas.adj",India: Real Effective Exchange Rate,United Kingdom: Nominal Effecive Exchange Rate,"United Kingdom: Stock Markets, US$","United Kingdom: Industrial Production, constant US$","United Kingdom: CPI Price,not seas.adj",United Kingdom: Real Effective Exchange Rate,Germany: Nominal Effecive Exchange Rate,"Germany: Stock Markets, US$","Germany: Industrial Production, constant US$","Germany: CPI Price,not seas.adj",Germany: Real Effective Exchange Rate,China: Nominal Effecive Exchange Rate,"China: Stock Markets, US$","China: Industrial Production, constant US$","China: CPI Price,not seas.adj",China: Real Effective Exchange Rate,Brazil: Nominal Effecive Exchange Rate,"Brazil: Stock Markets, US$","Brazil: Industrial Production, constant US$","Brazil: CPI Price,not seas.adj",Brazil: Real Effective Exchange Rate,World: Nominal Effecive Exchange Rate,"World: Stock Markets, US$","World: Industrial Production, constant US$","World: CPI Price,not seas.adj",World: Real Effective Exchange Rate
2010-08,100.78468042471,98.84599193424,263061871153.079,100.74992962199,100.58984409091,103.30516889933,92.73004689306,134778210666.582,99.58592132505,102.89362136364,98.79285181818,103.7680895179,39621294931.2506,104.1312272175,99.97099818182,103.19107264302,95.37737912006,36301017025.0672,102.20430842101,103.20454545455,98.49419400624,94.39056433665,85141833663.0257,101.21212121212,98.54506930545,100.08383362666,83.68036652725,231194029121.29,100.9911380597,99.82401090909,100.81966118253,98.14421329725,50766731453.475,102.3705521311,100.37480272727,100.35701995861,95.27230549874,1408716435588.3,101.52445264311,100.36863169716
2010-07,101.71356706761,97.62212503159,255713941124.093,100.61101958124,101.55106909091,101.36274637628,92.2244129099,146346557600.735,99.48240165631,101.32487704546,99.01598136364,101.37436619118,40941158695.7766,104.00972053463,100.54077022727,101.62509153563,91.18692213577,37487567121.9029,101.68169604226,101.32272727273,98.73813351094,92.74674019406,90343424787.1334,101.11111111111,98.82502787317,101.44047491018,79.06600769915,226040212072.918,100.39645522388,100.78920045455,103.21948034302,93.99118676983,50203178467.8675,102.32976560907,100.86929727273,100.50367741491,93.33971784497,1457912972738.46,101.24823095954,100.43327639109
2010-06,103.74713188873,97.02071453281,260517445792.808,100.58979080425,103.11521772727,99.03036703739,92.06762572453,144116514818.248,100,99.64021909091,101.54031772727,98.82318951955,39735513910.873,101.70109356015,100.82253409091,101.46783323922,87.54506814399,38599957837.6863,101.91055244341,100.91363636364,97.5655379918,88.7395846714,94541200080.2729,100.90909090909,97.68977179012,102.89434827317,80.44605374045,251582624805.705,99.98833955224,101.881745,100.79862906318,90.86708797275,48136817520.64,102.31956897856,100.77660363636,100.93988806404,92.07338379308,1499095875448.9,101.11226939966,100.61455842412
2010-05,102.875911727,100.2765312412,252366778097.262,100.68808927162,102.46563833333,97.25120143886,94.33583628243,128088082319.119,100.20703933747,97.77096404762,102.22911357143,97.76757747434,39732975711.3259,100.48602673147,100.21162214286,98.69830677064,88.18510781536,37376328050.3245,101.75912009837,98.51666666667,98.727133354,89.3813106303,87240721309.5955,100.90909090909,98.85086043188,101.7701537963,84.12692548704,242312912197.87,100.59468283582,101.45409880952,99.39667454781,89.5377288438,48982146999.0513,102.31956897856,99.47437619048,100.60373196166,94.43053046477,1443552667293.04,101.11711739611,100.27395916717
2010-04,99.68819348974,105.54769653523,247081953861.878,100.61009659094,99.77459909091,93.51607893979,101.81565546782,133941944623.149,100.31055900621,94.30766227273,102.72284681818,105.70951467277,40065479852.0045,99.6354799514,99.59911454545,98.64806670782,100.86597466627,38229160932.4252,101.52798651911,98.65454545455,100.71832044051,99.67204268188,88062025171.2967,101.0101010101,100.86645416081,99.56445087378,96.13890188595,240773925162.592,100.69962686567,99.12327818182,99.85722109319,102.9692478908,46634009559.02,101.88144279032,100.00031772727,99.84409324886,103.54847156457,1429546984562.62,100.99714493369,99.65614284176
2010-03,99.95765231534,101.97000093408,249961795430.243,100.43565142348,100.44449695652,96.83462224037,100.44658645839,151364153861.332,100.20703933747,97.80038434783,100.49951043478,101.21238889279,44791607408.8263,98.90643985419,97.73774913043,96.06537297425,96.8344926454,42382086271.3501,100.94844468734,96.27826086957,101.61661533338,96.74253553715,97370135603.9104,100.90909090909,101.82436539687,99.34939896586,96.59312404169,261544285072.813,100.50139925373,99.29173347826,97.97719127367,100.3049138409,49357848989.4563,101.30385301064,98.23236391304,99.78482660346,100.35582834554,1526282864087.27,100.66271437408,99.77415376396
2010-02,100.70765627283,97.54824582853,246837525357.104,100.02492073821,101.4557795,97.42959391887,96.38427901641,132269412536.283,100,98.683938,98.845409,92.98141836014,39981719266.9481,99.14945321993,96.3714565,99.47038913955,93.59293937296,37116770216.6417,100.36890285558,99.8175,101.97496856185,91.32257878478,81309082308.4201,100.40404040404,102.17621214538,99.65319551355,94.44950892598,235870640887.405,101.2010261194,100.46576325,94.93224001328,93.01196639355,41796846432.5557,100.779877772,95.38696425,99.69063942763,95.00598494132,1376993044094.08,100.35886578637,99.86170569052
2010-01,98.92299884789,100,246550833333.333,100,100.61822166667,95.32834214583,100,125161151167.105,100,96.99437047619,98.20124880952,100,41530020990.7189,100,97.32892833333,100.05592374522,100,36634734239.8022,100,100.71190476191,103.56249825794,100,77293818984.5475,100,103.84067990193,98.3939305707,100,235870640887.405,100,98.31978071429,97.19998412872,100,42830026906.1695,100,97.08290119048,99.27240815939,100,1367271060335.41,100,99.76446165342
2009-12,98.48583986726,99.63908669426,244403469696.125,99.65941657783,100.61389934783,97.04676976956,96.69069999738,136590120427.353,99.89648033126,98.54454391304,96.57082021739,97.5412330887,41215284246.8704,99.27095990279,94.16399086957,99.10721528988,98.34576124934,37487567121.9029,100.1639568247,100.31304347826,104.77867410869,101.79259288446,81582850262.3205,100.60606060606,105.59610365499,97.97503150856,101.79320171712,199030393097.192,99.40531716418,97.73731391304,98.03736302995,100.85965210095,44191946621.3876,99.25564597299,97.57510043478,99.20818213306,98.69167548697,1367850913429.62,99.70074721867,99.93816900703
2009-11,97.99937338083,97.67285561795,241301811951.621,99.83524623074,100.43383,97.01013446538,92.47135319091,134220699970.96,100.10351966874,99.56726428571,95.74362428571,95.33331909923,37692263275.405,99.14945321993,93.10808,99.69257355128,99.57777302114,38933675052.4214,99.60377100697,100.97619047619,105.4482275759,100.64868801444,90160912817.8665,99.79797979798,106.12243220674,97.30374974244,101.3935307354,202358899940.932,98.42583955224,95.95385261905,98.63742618218,99.16399711665,47620227283.8332,98.889882969,98.3385497619,99.07579833162,97.45079399169,1389488968099.27,99.51595437384,99.92726859082
2009-10,98.57011236771,94.13735236229,242123662419.767,99.76463747248,100.78228045455,96.17084101179,95.18111473248,132966300905.811,100.31055900621,99.01700431818,95.87416590909,95.8705915202,37984156223.329,97.08383961118,91.73768659091,97.76685704342,96.01932587864,38896595361.8953,99.32481668716,98.85,105.47542461979,100.59468705969,89978400848.5995,99.89898989899,106.33445116462,97.93053860165,95.20406070726,203635424070.969,98.13432835821,96.445515,98.54945897276,95.40510610454,49592662733.4594,98.48596483149,98.220995,99.16773014662,96.40177116364,1401950426620.56,99.30597645094,99.88252250125
2009-09,100.13988796007,92.01369953248,243595078947.404,99.66864648087,102.03035181818,95.9474646436,96.31465498844,133523811601.432,100.72463768116,99.53993181818,93.62302363636,89.78452147474,38329351361.7434,96.11178614824,88.70123,100.19291869788,94.32089388633,37710045265.0596,99.15175114997,101.1,104.84573236731,97.1994684889,90982216679.5677,99.89898989899,105.79542180795,99.36227210125,91.3767405434,211795634397.557,98.2276119403,98.00350954545,95.13633054797,84.47094429211,46680972307.8207,98.21098473137,94.79744613636,99.23233659704,93.8948789345,1392493879273.22,99.17342856711,100.54715775601
2009-08,101.01158034268,89.53157549375,245489399859.405,99.60634463535,102.77506190476,93.15546398296,93.88361587353,116101602363.25,100.72463768116,96.72111666667,94.79006714286,84.81787083411,37925777633.7442,95.38274605103,89.42830809524,103.17252729363,90.20973066548,33445880854.5563,99.1107619438,103.96190476191,104.14956361336,91.96704669852,73734835583.8422,100.20202020202,105.24058771753,100.68427696511,97.27617530542,202979266807.866,97.84281716418,99.10457285714,94.64062876768,79.62527504528,46774897805.4219,97.97580438258,94.43149761905,99.32243661425,90.01288578395,1283152391444.99,99.02886456733,100.52039359018
2009-07,102.40044511168,82.8913274409,237359998520.554,99.38344247694,104.06885130435,94.14776160519,87.61912587755,127948704645.214,100.41407867495,98.02482065217,95.19910673913,80.38010548321,37240463756.0095,94.53219927096,88.99735717391,103.09011753905,81.84808802144,37561726502.9551,98.66785079929,104.03695652174,104.10668443222,83.33491860711,83407969954.9898,100,105.17657499723,101.42587039061,101.61226341948,199328646398.602,97.35307835821,99.76675782609,90.66844746665,70.11222374144,45882605578.2101,97.8291044727,90.94104869565,99.51856881972,82.7259296467,1348491253416.87,98.71665173851,100.67840757513
2009-06,102.80418880772,82.06289344484,239049193308.503,99.54127381892,104.50308090909,92.24642715964,86.6943274942,124464262797.577,100.72463768116,96.22736227273,96.90686090909,82.32382903447,36991720200.3873,91.25151883354,86.52012272727,103.60479465009,81.31443251871,37821284336.6379,98.70314706016,104.35909090909,104.26596690113,82.57676210573,82860434047.189,100,105.53124296637,101.83275134361,89.27046045776,221268159250.352,97.35307835821,100.27987227273,89.64160520919,68.94233549377,43299654394.1757,97.59491089461,89.76857136364,99.56361729418,81.84081376827,1359191328448.97,98.66765804657,100.54275489555
2009-05,104.29868516938,80.20418115854,232995011510.735,98.69350722471,104.8214402381,93.25020231061,82.68312341378,108296452624.544,100.93167701863,97.29109357143,96.48400738095,71.67487365453,36618604866.954,90.2794653706,85.16805595238,99.54284232433,77.55392912668,36226857644.015,98.42077697317,99.82142857143,103.48768327336,79.96214521432,77111307015.2805,99.69696969697,104.61896752717,103.0569341623,82.90964289215,207989922271.561,97.84281716418,102.12589166667,86.52495346779,64.04678082942,42876989654.9701,97.24493622172,85.78825690476,99.73704953972,78.87299922938,1299218229403.27,98.37358446744,99.69577821438
2009-04,107.79899410866,76.32453313976,232745737506.969,98.40922621108,107.78335090909,92.63388243783,75.67099769657,108714585646.26,101.13871635611,97.105965,95.786965,57.9166781518,35430727478.8807,89.30741190765,84.03097863636,97.67303650476,68.03726830838,37598806193.4812,97.87653140229,97.36363636364,103.22967112409,71.2681213881,77020051030.6471,99.79797979798,104.42970665958,105.87600614719,77.91125328887,204398952522.579,98.13432835821,105.46923,82.51598615406,53.18614321256,40012261978.132,96.79003493168,81.71694909091,100.24658098711,71.93172343341,1283617507128.64,98.20233710398,100.03912997136
2009-03,110.88912136415,69.09849871384,240276181331.368,98.16417228537,110.58985590909,95.16726046888,67.82281085236,118331645145.737,101.03519668737,99.90732090909,95.00176545455,46.50355850635,38968977647.6291,88.45686512758,82.36727772727,95.55156656732,60.41036352225,39897747006.1004,97.64425923396,95.21363636364,103.83689484804,62.08041261429,85871881540.0935,99.69696969697,104.95175005948,107.64649400843,70.51074285058,221459041363.254,98.33255597015,108.01873318182,79.78696851746,44.30070634893,41608995437.3532,96.32756839966,78.68160727273,100.74048170361,63.6725905479,1366403011638.95,97.97329141063,100.54058707062
2009-02,109.8036219592,73.44402186099,242986699629.356,97.92604078694,110.41145125,101.04266829158,70.81233113735,103836367059.569,100.72463768116,105.15965475,98.74289625,49.59448354149,35156601927.7868,88.09234507898,85.75842625,97.80268383742,65.97543666429,36301017025.0672,97.47802523113,97.61,102.38264999739,65.27384354463,75924979215.0455,99.89898989899,103.96290114956,106.66550789101,69.78744354042,195427493216.154,98.62406716418,107.82788925,79.55140104487,45.02011124684,35738651837.2752,96.13547703785,78.3795105,100.88936246076,67.108002135,1259371322523.6,97.75326692809,100.78474772852
2009-01,107.12029749684,80.18348636995,245614575250.068,97.44147087735,107.54496136364,101.48087735184,78.75559525048,108853963320.166,101.03519668737,106.82158409091,97.66858340909,50.90144518282,36643986862.4257,88.21385176185,85.01166181818,95.17080246748,69.5035927794,37005531145.0634,96.64116227171,94.58863636364,102.54587858281,71.88332797077,76107491184.3124,99.29292929293,103.88665648295,104.07377213462,61.07892151509,195427493216.154,98.62406716418,105.15937454546,78.12384784078,44.46295817662,36959683306.0914,95.60952825782,76.88681659091,100.37301074374,72.34112270551,1272112665608.79,97.43104879291,100.19287285633
2008-12,106.160000396,82.08736307677,252194224494.222,97.01920281327,106.62276369565,100.03573669658,79.29472030731,131154391145.04,101.65631469979,105.99677391304,97.21384413043,52.04829929114,37636422885.3673,87.84933171324,84.08145478261,96.47956620829,70.81488828029,38414559385.0558,97.34708748918,96.35434782609,103.42918161965,74.82747778751,83681737908.8902,99.79797979798,104.92053427011,103.31607630689,61.7844731812,167952399090.228,97.74953358209,103.0804373913,74.51256853841,40.53269081821,37147534301.2939,95.15298234996,73.37839826087,100.24501991797,72.94546308904,1313660188768.54,97.29881766396,99.92222592773
2008-11,108.20691137562,82.26874856719,256614396353.687,98.0331076622,108.548822,95.83855783157,75.38450273495,139795806927.178,102.07039337474,100.83999275,98.08650275,51.42972482427,35445956676.1637,89.06439854192,85.12305775,104.38630436017,72.23007330896,39452790719.787,97.73876212597,102.64,99.73597455218,71.3548516556,95088735988.0737,99.39393939394,100.7995504995,106.14574190712,59.53224748947,169765779162.803,97.94776119403,105.58208775,80.11784232159,41.26267953497,45178164346.2007,94.88721210965,77.983656,101.19028955634,72.74685909016,1385413803388.89,97.70733282578,100.36750423842
2008-10,105.34511656881,87.63736194634,261554382577.378,99.94738955267,107.43751543478,90.16742370647,77.65673579104,154430462687.252,102.89855072464,95.63724043478,96.43441826087,57.74446679362,37100862780.9154,89.06439854192,83.16914217391,111.33865793442,81.86689529166,42604564414.5068,97.84578949765,109.2347826087,100.34164864959,78.67045324768,102662982712.652,99.89898989899,101.17886796937,104.32158532145,61.31835973972,175396801493.431,98.72901119403,103.45967869565,81.55097049075,45.59145326518,50907619699.8769,94.54677622014,78.91189347826,100.65112135514,80.29213132295,1478131816272.53,98.38189290106,99.97884886423
2008-09,98.57045638062,106.13917175614,262762526993.046,100.96729383858,101.80651363636,81.24149975474,96.97821693404,161678101730.336,103.00207039338,85.72743613636,98.4758125,81.3453778181,37715107071.3295,87.36330498177,83.70700136364,111.3294085321,107.2551320359,41269695555.5667,98.0803388441,109.97272727273,102.22163667113,105.31947548491,104761870359.221,100.10101010101,103.10537869282,100.52583728856,68.56553652888,185954968363.36,99.03218283582,99.43372727273,93.82236501164,73.15109274015,50391029463.07,94.12312266875,90.84983181818,99.7088466662,104.12910705652,1489950017306.61,98.52365122319,99.04333945436
2008-08,96.02057283945,110.11829932851,276205287172.465,101.10712686963,99.49062428571,77.59938246902,101.40963185261,141607716687.949,103.00207039338,81.81593571429,101.89739428571,91.08756738276,36009436975.6344,86.5127582017,86.14188190476,113.42820211535,117.50131455645,37561726502.9551,97.54634057476,111.66666666667,103.09241713251,114.75366860466,88700817063.731,100.20202020202,103.97999273861,97.97034288001,78.87046672912,180741500654.706,99.03218283582,96.85655714286,102.29485474387,89.2050357319,50203178467.8675,93.87906138372,98.85434238095,99.54322068801,112.03383781599,1392189539907.29,98.37353760038,98.6998304498
2008-07,93.40321875058,108.12836470576,274012429683.599,101.51231961308,97.27348826087,77.92244067591,105.23731488853,163908144512.823,102.69151138716,81.83310847826,99.79536282609,85.20395058419,36626219465.5955,85.54070473876,83.16555413043,114.89870366067,121.29564274948,40602261126.0966,96.94516555085,112.91739130435,104.65581666014,119.4503357456,101294142943.15,100.50505050505,105.70756823027,95.71796977608,88.72250802646,179894461278.7,99.12546641791,94.66129282609,101.2695817411,97.4391933052,50954582448.6775,93.61690930262,97.99191847826,98.90286698888,114.23467863261,1497829227397.48,98.35451728093,98.14353243498
2008-06,94.17957998232,115.1408113283,281766035656.08,100.98206168344,97.65147142857,78.34961475461,112.59045364817,160005569643.47,102.48447204969,82.54642095238,100.57746619048,93.12122242412,37661804880.839,84.08262454435,82.32914761905,114.65670224026,129.35149564241,40491022054.5183,96.96452156488,113.22380952381,104.57327306934,124.96121439102,103575542558.986,99.89898989899,105.56672911429,95.39887718602,93.95311177168,199877432473.198,99.03218283582,94.67094571429,100.21280637664,107.70071700293,48512519511.045,93.1235239555,96.95407380952,99.01551710556,122.60175979383,1517849367242.82,97.9371569714,98.09786764574
2008-05,93.92730112063,122.35883452692,274475713226.238,99.97461776664,96.9509175,80.53887303007,114.65510076494,150388510143.993,102.07039337474,84.84136681818,102.30240954545,107.04966453118,37248078354.651,82.98906439854,83.62349090909,114.65199438399,138.4035376454,41121376793.4622,96.30641708794,112.87272727273,104.73128725831,131.2200857753,95636271895.8746,99.69696969697,106.04027731319,93.91129032409,110.31010515704,190989484091.168,99.23041044776,94.06438318182,97.81239586221,111.32071568027,48136817520.64,92.43936294084,94.74660340909,98.95706393826,128.84108624173,1484826234471.68,97.30428023185,98.01776803948
2008-04,93.43571475621,120.87048384639,275585332495.709,99.13977303668,96.49189454545,81.27269989788,111.17747656854,153315441296.008,101.24223602485,85.33986727273,106.98430181818,108.19316903199,36126194154.804,82.86755771567,87.26386727273,114.4877480569,135.44344660501,42604564414.5068,95.69385617343,112.76818181818,105.16090553478,127.35987061941,107590805882.859,99.09090909091,106.22116615255,92.4916566929,105.12353201089,190488418544.798,99.62686567164,93.66642363636,95.49110849709,98.75009959173,46587046810.2194,91.71474432771,92.43030454545,98.74669279682,125.42781778904,1505461425363.64,96.66691342748,97.78519385972
2008-03,93.83333021452,116.4511797658,280655339609.055,98.54213681485,97.15955380952,83.06241498331,106.73416445032,173107070990.584,101.34575569358,88.04327857143,107.0534552381,104.47741382218,41088374269.5122,81.89550425273,87.11046142857,116.81533041374,130.28424981682,42567484723.9807,94.92303137951,114.61904761905,104.38364564428,120.6749430665,98282695450.2451,99.29292929293,105.9518757488,91.59860019708,119.71718287073,204494393579.031,99.52192164179,93.15677761905,94.81513261124,93.49068228153,45882605578.2101,91.21313589148,91.75744571429,98.87489443909,119.57991712672,1536353226601.94,96.17080778043,97.97758538654
2008-02,96.15147227314,118.60651764455,279968893918.334,97.69529321094,99.19899547619,79.16503342087,108.05720724912,162514367773.768,100.8281573499,83.641255,110.69594047619,118.63133892898,37900395638.2725,80.68043742406,89.14342880952,118.86521384261,132.76569125736,42345006580.824,94.49947624903,116.36190476191,102.7995811233,121.44713595078,99469023250.4802,98.78787878788,104.39337691203,92.58443818115,134.57509466194,188269413982.305,100.23320895522,95.19606357143,95.79288916069,94.02533867275,42783064157.3688,90.7773121682,92.72532880952,99.48003519266,122.17049660801,1484474519103.35,95.59321968272,98.37056429692
2008-01,96.95453231116,119.73871339771,280553045741.419,97.41239668277,100.55742847826,79.39370051192,109.0852417517,151503531535.237,101.03519668737,84.48745282609,112.31537608696,130.61163125775,38712619493.3654,80.19441069259,90.49313326087,119.60910172437,135.07108980492,42456245652.4024,93.82770870337,117.02608695652,102.93954558938,128.83337879691,97187623634.6435,98.38383838384,104.7793351201,91.992778443,150.82720218583,188269413982.305,97.69123134328,92.69734065217,93.65091794849,87.10112126103,44520685862.9919,90.33458105006,91.18682282609,99.59887532022,124.99544109093,1477278180542.53,94.99209939278,98.53374441697
2007-12,97.68287942625,128.03636976023,282039806349.203,96.93059574409,101.40374904762,76.55429603487,118.25584450109,162793123121.579,101.24223602485,82.14127761905,113.03729904762,133.70860252454,38258281774.4228,80.07290400972,91.37129071429,124.07457709817,147.44621222094,40342703292.4138,94.46531857722,121.99285714286,102.72027811066,138.29033182565,90799704710.3007,98.68686868687,104.96405776645,91.22898427151,148.95894326473,158897428859.408,96.52518656716,91.06148404762,93.60507134722,92.2128396597,43487505389.3782,89.84941879206,91.11153571429,99.76532947145,134.08416185555,1436853981908.07,94.56463456103,98.59066229085
2007-11,96.7849016286,126.06514214701,280949569075.706,96.99566656052,100.7718975,77.08359418101,119.54307407045,166974453338.743,101.03519668737,83.36030840909,112.64276681818,129.87482092276,35006848154.5041,80.07290400972,91.45516909091,126.16377932963,150.12193349251,44606867702.9171,93.92676595163,124.41818181818,102.78710327675,135.32189366913,107408293913.592,98.08080808081,105.35870412452,89.98002061157,153.44217976258,161068712893.676,95.58069029851,89.18392636364,93.97613181259,91.47259586715,48089854771.8394,89.18926919762,91.57757931818,99.61554899669,134.20367405628,1506896452413.34,94.23408704393,98.54385731586
2007-10,98.43555881107,132.7568341788,281706543696.217,96.4229510769,101.96886630435,74.76655646568,124.62342379468,167113831012.649,101.24223602485,81.27368804348,114.23388521739,124.58192645803,35717544027.7103,79.95139732685,93.25230978261,127.49526561037,155.05309693841,44681027083.9693,93.67627635834,125.9347826087,101.97276469375,135.23033785539,106678246036.524,97.57575757576,104.39733169423,90.46746923028,168.24867585032,162106634382.584,94.91604477612,89.28964869565,93.6450415121,90.39898316928,50625843207.0731,88.8517936202,91.36319913043,100.03109565216,138.9218715585,1522609294748.03,93.75936903501,98.79900870066
2007-09,100.46794603027,129.47552008015,286475053094.425,96.21712423911,104.098754,76.21199692283,120.46584397694,162374990099.863,100.93167701863,83.152863,113.6294655,105.88550755964,34006797532.9209,79.34386391252,92.54237325,128.31299965485,147.59730815216,40639340816.6227,93.22197932322,126.7525,101.42198249583,127.06212900072,99469023250.4802,97.37373737374,104.08157083776,91.31241055184,154.19954679183,166926407733.376,94.62453358209,90.618481,89.77003883497,77.0647378809,46211344819.8144,88.58602337989,87.832357,100.19566226313,131.8542106194,1469350316489.44,93.362643986,99.01431559147
2007-08,101.93258692387,126.43887603687,287622090383.898,95.95268751702,105.41752826087,75.62419888921,120.38077634246,153454818969.913,100.93167701863,82.94987434783,113.39348869565,96.30041419854,34164165904.8452,79.22235722965,92.69096043478,129.952328464,143.58635422675,39897747006.1004,93.15707974678,128.61739130435,100.92478202487,121.46419234217,93263616295.4044,97.17171717172,103.42036270108,91.57486453416,138.63528776759,160233603649.726,94.34468283582,90.95788608696,87.71816144276,69.0004520517,49263923491.855,88.42682437455,86.31713173913,100.41363694067,127.41337935451,1409832781048.92,93.04988022971,99.16893357751
2007-07,101.48438969796,130.62350733375,278406758881.765,96.12897866508,105.29803113636,72.12970342482,126.43076059415,160284324991.281,100.41407867495,79.02249090909,113.96674636364,100.41220864875,34684496812.0141,78.97934386391,92.81457568182,130.87393544882,154.16429684406,40787659578.7272,92.82802750831,129.23863636364,101.16578667682,129.33900405365,98008927496.3447,97.27272727273,103.82482981554,91.58337156082,114.66373593716,156845446145.704,93.22527985075,89.977685,91.2257340018,77.45638056769,46868823303.0232,88.01303853011,89.56366181818,100.52835766293,134.83209289479,1448421468008.2,92.8063372052,99.19944347238
2007-06,102.82897361342,128.73564619813,287270791706.884,96.15343790813,106.74728571429,72.22704473996,125.36669253482,160841835686.903,100.51759834369,79.51081571429,114.58393714286,93.48932020808,34707340607.9386,77.8857837181,92.14796285714,130.06868495523,151.53849962932,41418014317.6711,93.39618344947,129.26190476191,100.77957202807,126.30355661627,99103999311.9463,96.76767676768,103.3351766699,91.89443128596,113.41988199694,172306897290.82,92.3973880597,89.74488666667,92.13493941601,71.9555978889,45506903587.8051,87.80219852511,88.20525095238,100.82741444968,132.42811753856,1479806705722.48,92.65379412497,99.38190116094
2007-05,103.07746816688,128.04368894532,279268180925.024,95.96745536188,106.85052021739,73.43475462354,124.32420923244,149691621774.466,100.72463768116,81.22959152174,114.46126086957,92.31167797286,34737799002.5045,77.27825030377,91.53281304348,129.36839415585,151.40455021718,42975361319.768,93.19237600765,128.47173913044,101.01196134813,122.35992895983,96457575757.5758,96.76767676768,103.78616286059,91.19743812891,114.57802737784,164647752510.6,92.02425373134,88.75085304348,87.41592002445,67.1440236926,46915786051.8238,87.55715046937,85.99330021739,100.68113294583,131.61557438684,1454782149100.95,92.47261782302,99.25357435913
2007-04,103.82486343643,121.80801671868,276934534770.96,95.38458698491,107.53723666667,74.88705834513,125.43462727943,151364153861.332,100.41407867495,82.83404809524,110.84475380952,85.15791730165,32539718194.6594,76.7922235723,88.20965285714,129.8845072185,148.9657048693,40787659578.7272,92.93391629093,129.01428571429,101.03919442307,117.01139641892,92351056449.0697,96.76767676768,103.95831174556,90.53681046815,99.10953749554,164635822378.544,91.74440298507,88.20623142857,85.46598298236,61.32552478704,42548250413.3657,87.31276026077,84.40984857143,100.59619979397,128.3796758341,1403415723046.6,92.14293259574,99.21180494886
2007-03,105.21956860292,117.16414852725,280328537621.395,94.76895245215,108.92955545455,76.54494710108,124.73142202957,173246448664.489,100.10351966874,84.82119045455,107.290035,77.7603322435,36770896839.784,76.06318347509,85.02253454545,129.10662409995,140.45097257522,45014744298.7044,92.64243749146,128.56818181818,100.48162236962,106.17225086104,104031822482.154,96.26262626263,103.15406692827,91.03241616714,83.76126609167,173595351552.913,91.83768656716,89.251225,83.98167306507,54.68928757549,45272089843.8019,87.09501286091,83.139625,100.71404742947,122.30441487401,1512697618512.29,91.71928009001,99.36890058384
2007-02,105.86407722282,120.63025088228,277675357728.162,93.91380193551,109.214936,74.73700394335,125.92780967953,153454818969.913,99.79296066253,82.72862325,107.317254,85.19388058765,32440728412.3199,76.06318347509,85.99880975,131.01499050777,144.41136230855,40973058031.3578,92.20635788131,130.38,100.07251112092,108.1193765412,91438496602.735,96.06060606061,102.99011585821,91.54123363831,78.81145372641,163144555871.492,92.11753731343,90.302963,84.11489096247,55.85131277073,38791230509.3158,86.77398346172,83.2953505,100.8837207616,125.13079228622,1387359763227.33,91.28866657249,99.48064026626
2007-01,106.16654892167,119.49775442469,273462734742.246,93.4140026859,109.62941913044,74.81737619717,122.35303518689,146764690622.451,100.31055900621,83.98115478261,107.27281065217,83.9622873568,34230159093.0715,75.94167679222,85.62754826087,131.74931591612,141.42092221252,42567484723.9807,91.82151477889,130.87391304348,99.81653447198,103.87229517259,91894776525.9024,95.65656565657,102.79141631459,91.27677569026,78.76510103782,163144555871.492,91.20802238806,89.36138152174,82.56748965943,52.6823218958,40857591456.5432,86.39374782088,81.79422369565,100.89404583822,122.0973755514,1397830024381.87,90.93194023336,99.52642648727
2006-12,104.97594479446,118.20590588342,275982932607.55,93.12972167227,108.52758238095,76.73772948317,122.10074300208,160284324991.281,100.51759834369,86.13804428571,105.91357404762,81.25545975471,33699675387.7139,75.94167679222,84.51204333333,130.36611866937,140.03453395067,39971906387.1526,92.5376872979,130.62619047619,100.19782937551,102.46660354441,90434680771.7669,95.65656565657,103.00140070319,89.8988156157,62.93628394601,135347348180.042,90.56669776119,87.53665761905,81.37348594625,52.26047019664,40857591456.5432,86.01515679786,80.58137761905,100.56840576729,121.06257185088,1379848518830.81,90.78042240472,99.20827124622
2006-11,105.959986176,116.36787809158,272531052963.584,92.99127312668,109.32803204546,77.36639943972,117.23562465682,161678101730.336,100.41407867495,87.52110227273,106.60994409091,79.60254554284,31864557115.1134,76.18469015796,85.49268545455,129.27070926045,135.5003445704,44718106774.4954,92.00141185043,129.20454545455,99.54367707125,98.11237928925,102389214758.751,94.94949494949,102.55038212685,90.29838285894,53.81834619334,137315819969.351,89.31902985075,87.00380522727,81.91024187999,49.4988425953,45037276099.7988,85.6043312655,81.05896318182,100.82320583758,117.64606616081,1434994439106.08,90.44844603489,99.44924206129
